title,channel,watched_at,video_url,video_ids,channel_id,video_duration,classification,classification_reason,classification_evidence
[HOLOLIVE ID] KOBO KANAERU FT. MORI CALLIOPE 'ENDLESS TEARS' CLIFF EDGE LYRICS (Color Coded Lyrics),Senbei Ch,2026-08-13 22:02:09+00:00,https://www.youtube.com/watch?v=kh3itnXYoJA,kh3itnXYoJA,UC2bLdzW-plZ06Zz6YhqBMGQ,PT4M24S,confirmed_music,music_channel,
Why Do I (with Hatsune Miku),Set It Off,2026-08-13 22:03:32+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-13 22:06:08+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
めにしゅき♡ラッシュっしゅ！,Release - Topic,2026-08-13 22:08:52+00:00,https://www.youtube.com/watch?v=8ULbYqRtlMQ,8ULbYqRtlMQ,UCUAFUdeaEUeDCkAJMc4cT5Q,PT3M58S,confirmed_music,distributed_music_release,
【Ado】ヒバナ 歌いました,Ado,2026-08-13 22:12:47+00:00,https://www.youtube.com/watch?v=EFsSYiNl2AQ,EFsSYiNl2AQ,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M26S,confirmed_music,music_channel,
稲葉曇『ロストアンブレラ』Vo. 歌愛ユキ,稲葉曇,2026-08-13 22:16:10+00:00,https://www.youtube.com/watch?v=DeKLpgzh-qQ,DeKLpgzh-qQ,UCNElM45JypxqAR73RoUQ10g,PT3M23S,confirmed_music,music_channel,
Stranger Than Heaven Trailer Song「 HQ Full Remake 」NO-AI,Pageless,2026-08-14 00:28:59+00:00,https://www.youtube.com/watch?v=C8kNwfFfD1Q,C8kNwfFfD1Q,UCskbNPcf2_l-NoyFwX0mazQ,PT3M54S,confirmed_music,music_channel,
Breaking Bad Theme,theliftband,2026-08-14 02:30:36+00:00,https://www.youtube.com/watch?v=kg2cFWz_Bnk,kg2cFWz_Bnk,UCXVWMBcCiKvX3LbIo1RCEGw,PT13S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-14 10:27:07+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
【Ado】オールナイトレディオ,Ado,2026-08-14 10:29:51+00:00,https://www.youtube.com/watch?v=lfw8W3uWO7s,lfw8W3uWO7s,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M35S,confirmed_music,music_channel,
【Ado】MIRROR,Ado,2026-08-14 10:37:20+00:00,https://www.youtube.com/watch?v=zsBBWBEZkFQ,zsBBWBEZkFQ,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M,confirmed_music,music_channel,
ムーンライト / 星街すいせい(official),Suisei Channel,2026-08-14 10:40:18+00:00,https://www.youtube.com/watch?v=UmN7Fr_Kf-8,UmN7Fr_Kf-8,UC5CwaMl1eIgY8h02uZw7u8A,PT3M26S,confirmed_music,music_channel,
ヨルシカ - 千鳥（OFFICIAL VIDEO）,ヨルシカ / n-buna Official,2026-08-14 10:46:47+00:00,https://www.youtube.com/watch?v=t75qlQPXJGw,t75qlQPXJGw,UCRIgIJQWuBJ0Cv_VlU3USNA,PT4M11S,confirmed_music,music_channel,
【Ado】 唱,Ado,2026-08-14 10:47:58+00:00,https://www.youtube.com/watch?v=pgXpM4l_MwI,pgXpM4l_MwI,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M10S,confirmed_music,music_channel,
BLOW my GALE,Release - Topic,2026-08-14 10:52:36+00:00,https://www.youtube.com/watch?v=7OuVm8V122Q,7OuVm8V122Q,UCqhMnaNQCD4yBfxFpL66_OQ,PT5M8S,confirmed_music,distributed_music_release,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-08-14 11:06:30+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
ウマすぎ！グルメパレード,Special Week (CV: Azumi Waki) - Topic,2026-08-14 11:12:04+00:00,https://www.youtube.com/watch?v=c2EerlVb7Js,c2EerlVb7Js,UCStIhfpVl97S1jIwZmj_zYg,PT3M15S,confirmed_music,music_channel,
マーベラスサンデータイム☆★,Marvelous Sunday (CV: Marie Miyake) - Topic,2026-08-14 11:15:19+00:00,https://www.youtube.com/watch?v=PdKj1065-P4,PdKj1065-P4,UCnimY3TGE8JmaKxV4TktWow,PT4M28S,confirmed_music,distributed_music_release,
GIRLS' LEGEND U ―やっとみんな会えたね―,Special Week (CV: Azumi Waki) - Topic,2026-08-14 11:16:02+00:00,https://www.youtube.com/watch?v=rOn6Kw9CdiI,rOn6Kw9CdiI,UCStIhfpVl97S1jIwZmj_zYg,PT1M46S,confirmed_music,music_channel,
うまぴょい伝説,Gold Ship (CV: Hitomi Ueda) - Topic,2026-08-14 11:16:19+00:00,https://www.youtube.com/watch?v=whhrWeZAOgI,whhrWeZAOgI,UCwTeUYX-so-M3F1lRrHdbwQ,PT4M30S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-14 11:17:27+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
【MV】HELP!!  - Kobo Kanaeru,Kobo Kanaeru Ch. hololive-ID,2026-08-14 11:21:03+00:00,https://www.youtube.com/watch?v=50Ura_ZcSvY,50Ura_ZcSvY,UCjLEmnpCNeisMxy134KPwWw,PT3M8S,confirmed_music,strong_music_title,['mv']
Ghost City Tokyo ♡ English Cover【rachie】幽霊東京,rachie 🎀💌,2026-08-14 11:28:47+00:00,https://www.youtube.com/watch?v=Kxcfxo5IMYk,Kxcfxo5IMYk,UCRbsmnDTHD9-4pEIuG7zYRw,PT4M4S,confirmed_music,music_channel,
あの世行きのバスに乗ってさらば。Full acoustic version by ツユ/TUYU,Kailash Saire,2026-08-14 11:31:47+00:00,https://www.youtube.com/watch?v=1p52vlwRb0Q,1p52vlwRb0Q,UCxyyFIho7-LqM8aHQPrGnAw,PT3M11S,confirmed_music,music_channel,
[MAMBOCORE] Blinding Lights,mambocore,2026-08-14 11:40:13+00:00,https://www.youtube.com/watch?v=d1lba1iB384,d1lba1iB384,UCgRREWs8vsqbtwWNehjkrew,PT3M17S,confirmed_music,music_channel,
Armored Core 20th Anniversary Special Disk 02: 12 - Mechanized Memories - in the end -,Zip,2026-08-14 11:42:54+00:00,https://www.youtube.com/watch?v=lBmPvWyQ-HY,lBmPvWyQ-HY,UChfSS7nboZSuf8D0MW9v6XA,PT5M28S,confirmed_music,music_channel,
Mechanized Memories,FreQuency - Topic,2026-08-14 11:46:08+00:00,https://www.youtube.com/watch?v=Wp3t9Nwjr_8,Wp3t9Nwjr_8,UCso8EafhT3TzkVYvT37lGag,PT4M29S,confirmed_music,music_channel,
Day After Day,FreQuency - Topic,2026-08-14 11:50:36+00:00,https://www.youtube.com/watch?v=6g1Pm-slTPE,6g1Pm-slTPE,UCso8EafhT3TzkVYvT37lGag,PT4M36S,confirmed_music,music_channel,
【ウマ娘】ユメヲカケル! (カノープスVer) (パート分け/Color Coded/Lyrics)【Run for Our Dream】,🐈Kogane Music,2026-08-14 16:29:29+00:00,https://www.youtube.com/watch?v=OpbokSpFAPk,OpbokSpFAPk,UCj1kPydcCE2roLSmWM1r5ag,PT4M52S,confirmed_music,music_channel,
めにしゅき♡ラッシュっしゅ！,Release - Topic,2026-08-14 22:07:45+00:00,https://www.youtube.com/watch?v=8ULbYqRtlMQ,8ULbYqRtlMQ,UCUAFUdeaEUeDCkAJMc4cT5Q,PT3M58S,confirmed_music,distributed_music_release,
GIRLS' LEGEND U,Special Week (CV: Azumi Waki) - Topic,2026-08-14 22:11:44+00:00,https://www.youtube.com/watch?v=G7RmGsHxv-Q,G7RmGsHxv-Q,UCStIhfpVl97S1jIwZmj_zYg,PT4M52S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-14 23:22:26+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
Undertale Theme Medley - Acoustic Guitar Cover,With Ether,2026-08-14 23:27:05+00:00,https://www.youtube.com/watch?v=l8HkQ2i7cn8,l8HkQ2i7cn8,UCYq54lxunb1GJJjlglLtBSg,PT9M3S,confirmed_music,music_channel,
星街すいせいメドレーを一人でバンド組んで歌ってみた,HIKOMARO 一人でバンド,2026-08-14 23:35:56+00:00,https://www.youtube.com/watch?v=Tp0MugeuFlE,Tp0MugeuFlE,UCoi-y7lmdiDBYPqOYGh6NrQ,PT12M23S,confirmed_music,music_channel,
結束バンドメドレーをぼっちでバンドしてみた,HIKOMARO 一人でバンド,2026-08-14 23:48:23+00:00,https://www.youtube.com/watch?v=dyISRo1MOHU,dyISRo1MOHU,UCoi-y7lmdiDBYPqOYGh6NrQ,PT9M42S,confirmed_music,music_channel,
ヨルシカをメドレーにして1人でバンドしてみた -Yorushika Medley One man Band Cover,HIKOMARO 一人でバンド,2026-08-14 23:58:10+00:00,https://www.youtube.com/watch?v=fyR2vyDc-d4,fyR2vyDc-d4,UCoi-y7lmdiDBYPqOYGh6NrQ,PT11M34S,confirmed_music,music_channel,
奏  - スキマスイッチ (Cover) / VESPERBELL ヨミ,VESPERBELL_YM,2026-08-14 23:59:41+00:00,https://www.youtube.com/watch?v=-BYdGfsSrHA,-BYdGfsSrHA,UCREUB-PjfMdI0KziJy-u0TQ,PT5M30S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-15 00:05:17+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
メルト（cover）/ 相沢,Aizawa channel,2026-08-15 00:09:56+00:00,https://www.youtube.com/watch?v=_ofnf2OdTEU,_ofnf2OdTEU,UCAeW1LipMgF16mgtl3WFUJg,PT4M16S,confirmed_music,music_channel,
君の知らない物語（cover）/ 相沢,Aizawa channel,2026-08-15 00:14:18+00:00,https://www.youtube.com/watch?v=u3XDGWrYY8I,u3XDGWrYY8I,UCAeW1LipMgF16mgtl3WFUJg,PT5M43S,confirmed_music,music_channel,
夜明けと蛍（cover）/ 相沢,Aizawa channel,2026-08-15 00:20:06+00:00,https://www.youtube.com/watch?v=jRsDDTTOIN4,jRsDDTTOIN4,UCAeW1LipMgF16mgtl3WFUJg,PT5M15S,confirmed_music,music_channel,
【アコギ】ヨルシカ Acoustic Guitarメドレー2【全12曲】,ビッ栗 skyry13 Acoustic Guitar Channel,2026-08-15 00:30:55+00:00,https://www.youtube.com/watch?v=0No_7tGjVCk,0No_7tGjVCk,UCXrSvdm0Qm8SxRfMd_tE7-A,PT21M56S,confirmed_music,music_channel,
【和風アレンジ】ツユ - レインフォール cover-カバー-,ユウラギ,2026-08-15 20:22:15+00:00,https://www.youtube.com/watch?v=uBULSPoUFTw,uBULSPoUFTw,UC9t1VuILSnw_MVbE1LyHkCw,PT3M51S,confirmed_music,music_channel,
Umapyoi Celebrity,Release - Topic,2026-08-15 20:59:07+00:00,https://www.youtube.com/watch?v=RQvTU0b386E,RQvTU0b386E,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M35S,confirmed_music,distributed_music_release,
Prison Labor - Persona 5 Royal OST [Extended],Pollux,2026-08-15 21:38:03+00:00,https://www.youtube.com/watch?v=1ErqYeya-8w,1ErqYeya-8w,UCC6RWdwWxZHqnW6mOpUZJZg,PT2H1M51S,confirmed_music,music_channel,
Imagine Dragons – Take Me To The Beach (Amazon Music Songline),ImagineDragons,2026-08-15 22:14:26+00:00,https://www.youtube.com/watch?v=BtCgzIYBXZ4,BtCgzIYBXZ4,UCT9zcQNlyht7fRlcjmflRSA,PT3M17S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-15 22:17:22+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
POV: you're in love with a memory | Playlist,Ashvale,2026-08-16 00:55:05+00:00,https://www.youtube.com/watch?v=CLPVGQc6Q5U,CLPVGQc6Q5U,UC1wFs7oJqeHJ6naA2ZsjB-A,PT33M54S,confirmed_music,music_channel,
ヨルシカをメドレーにして1人でバンドしてみた -Yorushika Medley One man Band Cover,HIKOMARO 一人でバンド,2026-08-16 02:15:20+00:00,https://www.youtube.com/watch?v=fyR2vyDc-d4,fyR2vyDc-d4,UCoi-y7lmdiDBYPqOYGh6NrQ,PT11M34S,confirmed_music,music_channel,
Mobile Suit Gundam Iron Blooded Orphans Urdr Hunt OST - Red vs Blue [Extended],WanderingSky114,2026-08-16 03:31:24+00:00,https://www.youtube.com/watch?v=NUGLzr6pUbE,NUGLzr6pUbE,UC2jAdzhqjcCD9IrnaEjbuvg,PT15M33S,confirmed_music,music_channel,
Overlord Season 4 Ending | Mayu Maeshima - 「No Man's Dawn」,JFY GT26,2026-08-16 05:17:37+00:00,https://www.youtube.com/watch?v=F5MjwPeGEUw,F5MjwPeGEUw,UCIGan4ww1EMZgOhPMV4mcRQ,PT3M48S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-16 21:32:21+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
【imase】NIGHT DANCER（MV）,imase,2026-08-16 21:40:35+00:00,https://www.youtube.com/watch?v=kagoEGKHZvU,kagoEGKHZvU,UC4Kape5ARQ-konOZSw2yawA,PT3M31S,confirmed_music,music_channel,
"Có Công mài ""Sắc"" - Ngô Lan hương [ Lyrics // Speed Up ] | Michiru (Dress) - Blue Archive Live2D",SArisu Chill,2026-08-16 21:49:22+00:00,https://www.youtube.com/watch?v=Uzg7cp-RcJ8,Uzg7cp-RcJ8,UCKOlbYVgRsefC9bejzMnacA,PT3M2S,confirmed_music,music_channel,
【Kasane Teto SV2】STRANGER THAN HEAVEN (Unofficial Cover),tian nya,2026-08-16 21:52:11+00:00,https://www.youtube.com/watch?v=kdYEUqOjLQw,kdYEUqOjLQw,UCpMAZbus-sWXC5PKXO7OTaw,PT3M53S,confirmed_music,strong_music_title,['cover']
【Ado】オールナイトレディオ,Ado,2026-08-16 21:58:21+00:00,https://www.youtube.com/watch?v=lfw8W3uWO7s,lfw8W3uWO7s,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M35S,confirmed_music,music_channel,
Official髭男dism - Pretender［Official Video］,Official髭男dism,2026-08-16 22:07:06+00:00,https://www.youtube.com/watch?v=TQ8WlA2GXbk,TQ8WlA2GXbk,UC3vg17IZ1IV73xx069jG44w,PT5M36S,confirmed_music,music_channel,
ムーンライト / 星街すいせい(official),Suisei Channel,2026-08-16 22:12:41+00:00,https://www.youtube.com/watch?v=UmN7Fr_Kf-8,UmN7Fr_Kf-8,UC5CwaMl1eIgY8h02uZw7u8A,PT3M26S,confirmed_music,music_channel,
【holo*27 MV】星街すいせい - プラネタリウム【ホロライブ x DECO*27】,Suisei Channel,2026-08-16 22:15:50+00:00,https://www.youtube.com/watch?v=hAI-qjw6J-A,hAI-qjw6J-A,UC5CwaMl1eIgY8h02uZw7u8A,PT3M58S,confirmed_music,music_channel,
【Ado】ギラギラ,Ado,2026-08-16 22:19:43+00:00,https://www.youtube.com/watch?v=sOiMD45QGLs,sOiMD45QGLs,UCln9P4Qm3-EAY4aiEPmRwEA,PT4M37S,confirmed_music,music_channel,
【Ado】MIRROR,Ado,2026-08-16 22:24:22+00:00,https://www.youtube.com/watch?v=zsBBWBEZkFQ,zsBBWBEZkFQ,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M,confirmed_music,music_channel,
奏  - スキマスイッチ (Cover) / VESPERBELL ヨミ,VESPERBELL_YM,2026-08-16 22:27:25+00:00,https://www.youtube.com/watch?v=-BYdGfsSrHA,-BYdGfsSrHA,UCREUB-PjfMdI0KziJy-u0TQ,PT5M30S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-16 22:33:00+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
【Ado】 唱,Ado,2026-08-16 22:40:30+00:00,https://www.youtube.com/watch?v=pgXpM4l_MwI,pgXpM4l_MwI,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M10S,confirmed_music,music_channel,
【Ado】踊,Ado,2026-08-16 22:43:44+00:00,https://www.youtube.com/watch?v=YnSW8ian29w,YnSW8ian29w,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M29S,confirmed_music,music_channel,
tuki.『晩餐歌』Official Music Video,tuki.(17),2026-08-16 22:51:04+00:00,https://www.youtube.com/watch?v=oZpYEEcvu5I,oZpYEEcvu5I,UCp74ruKv2sUiI2HqEhH8pRw,PT3M40S,confirmed_music,music_channel,
At Bantam 🍷✨ Yakuza Bar/Cafe OST Mix,Wildreamz,2026-08-16 22:51:15+00:00,https://www.youtube.com/watch?v=Q0GtyZbHJDM,Q0GtyZbHJDM,UCluCw344320XBIk6m6I9caQ,PT53M25S,probable_music,weak_music_title,['ost']
Ado - アイ・アイ・ア / THE FIRST TAKE,THE FIRST TAKE,2026-08-17 02:30:42+00:00,https://www.youtube.com/watch?v=d1BG-5F9wo8,d1BG-5F9wo8,UC9zY_E8mcAo_Oq772LEZq8Q,PT5M,confirmed_music,music_channel,
【Ado】ヒバナ 歌いました,Ado,2026-08-17 02:36:21+00:00,https://www.youtube.com/watch?v=EFsSYiNl2AQ,EFsSYiNl2AQ,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M26S,confirmed_music,music_channel,
Ado - Dawn and Fireflies (夜明けと蛍) Lyrics w/ Furigana | [Kan/Rom/Eng] ふりがな 歌詞 - Yoake to Hotaru,Yxelixi,2026-08-17 02:39:50+00:00,https://www.youtube.com/watch?v=nXlX3cPzJCY,nXlX3cPzJCY,UCfOrxHfd8G8kKJENJGlWVWg,PT5M9S,confirmed_music,music_channel,
mumei / 常闇トワ(cover),Towa Ch. 常闇トワ,2026-08-17 02:45:03+00:00,https://www.youtube.com/watch?v=msqnELT59Nk,msqnELT59Nk,UC1uv2Oq6kNxgATlCiez59hw,PT4M23S,confirmed_music,music_channel,
ムーンライト / 星街すいせい(official),Suisei Channel,2026-08-17 02:49:26+00:00,https://www.youtube.com/watch?v=UmN7Fr_Kf-8,UmN7Fr_Kf-8,UC5CwaMl1eIgY8h02uZw7u8A,PT3M26S,confirmed_music,music_channel,
Undertale Theme Medley - Acoustic Guitar Cover,With Ether,2026-08-17 09:16:42+00:00,https://www.youtube.com/watch?v=l8HkQ2i7cn8,l8HkQ2i7cn8,UCYq54lxunb1GJJjlglLtBSg,PT9M3S,confirmed_music,music_channel,
奏  - スキマスイッチ (Cover) / VESPERBELL ヨミ,VESPERBELL_YM,2026-08-17 09:23:54+00:00,https://www.youtube.com/watch?v=-BYdGfsSrHA,-BYdGfsSrHA,UCREUB-PjfMdI0KziJy-u0TQ,PT5M30S,confirmed_music,music_channel,
【imase】NIGHT DANCER（MV）,imase,2026-08-17 09:25:44+00:00,https://www.youtube.com/watch?v=kagoEGKHZvU,kagoEGKHZvU,UC4Kape5ARQ-konOZSw2yawA,PT3M31S,confirmed_music,music_channel,
【歌ってみた】喜劇 カバー 羊羊｜フルVer. #星野源 #SPY_FAMILY,羊羊🐏meimei,2026-08-17 09:28:27+00:00,https://www.youtube.com/watch?v=p_l3LANRAHU,p_l3LANRAHU,UCHT_vElA_6ERjOvRbww01dw,PT4M2S,confirmed_music,music_channel,
【ウマ娘】Make debut! (パート分け/Color Coded/Lyrics)【ウマ娘1期OP】【メイクデビュー!】,🐈Kogane Music,2026-08-17 09:37:25+00:00,https://www.youtube.com/watch?v=alIBSNGQdFs,alIBSNGQdFs,UCj1kPydcCE2roLSmWM1r5ag,PT4M43S,confirmed_music,music_channel,
めにしゅき♡ラッシュっしゅ！,Release - Topic,2026-08-17 09:42:53+00:00,https://www.youtube.com/watch?v=8ULbYqRtlMQ,8ULbYqRtlMQ,UCUAFUdeaEUeDCkAJMc4cT5Q,PT3M58S,confirmed_music,distributed_music_release,
八月、某、月明かり ver. nui,nui,2026-08-17 09:49:17+00:00,https://www.youtube.com/watch?v=bPiU8ZFEoDg,bPiU8ZFEoDg,UCWicIpAinE2yrWohpRuERZg,PT4M37S,confirmed_music,music_channel,
【Cover】わたしのアール(和田たけあき) / 奏手イヅル,Izuru Ch. 奏手イヅル,2026-08-17 09:50:40+00:00,https://www.youtube.com/watch?v=yaHIF31WvAI,yaHIF31WvAI,UCZgOv3YDEs-ZnZWDYVwJdmA,PT3M36S,confirmed_music,strong_music_title,['cover']
"Shoshimin: How to become Ordinary Season 2 - Opening FULL ""Martian"" by Yorushika (Lyrics)",Jamong,2026-08-17 09:51:51+00:00,https://www.youtube.com/watch?v=e2V-3-ZYIzc,e2V-3-ZYIzc,UCJYX9zpBTFJDaQmasSle3TA,PT3M56S,confirmed_music,music_channel,
HIMEHINA×Nornis（戌亥とこ&町田ちま）『ブリキノダンス』Cover,HIMEHINA Channel,2026-08-17 09:55:00+00:00,https://www.youtube.com/watch?v=u6OKRQDpC_s,u6OKRQDpC_s,UCFv2z4iM5vHrS8bZPq4fHQQ,PT3M28S,confirmed_music,music_channel,
YOASOBI「群青」Official Music Video,YOASOBI,2026-08-17 09:58:29+00:00,https://www.youtube.com/watch?v=Y4nEEZwckuU,Y4nEEZwckuU,UCvpredjG93ifbCP1Y77JyFA,PT4M23S,confirmed_music,music_channel,
ただ君に晴れ/ヨルシカ【弾き語りカバー】,青い子 / AOIKO,2026-08-17 10:03:07+00:00,https://www.youtube.com/watch?v=Kt9Bjvh4tfg,Kt9Bjvh4tfg,UCOuF8HWq9_2xV3vVE6eKWRQ,PT3M31S,confirmed_music,music_channel,
"【City Pop】""平凡な毎日""こそ最高の贅沢。圧倒的多幸感に包まれるグルーヴィーチューン【Tosh Kamura - Ordinary, Extraordinary】",Tosh Kamura (Official),2026-08-17 10:05:14+00:00,https://www.youtube.com/watch?v=yHoG_dkC57U,yHoG_dkC57U,UCfaVkwf1NT6d24ThtE-wkGw,PT4M26S,confirmed_music,music_channel,
星座になれたら/結束バンド【弾き語りカバー】,青い子 / AOIKO,2026-08-17 10:06:09+00:00,https://www.youtube.com/watch?v=gX9Y1CkE_vg,gX9Y1CkE_vg,UCOuF8HWq9_2xV3vVE6eKWRQ,PT4M21S,confirmed_music,music_channel,
八月、某、月明かり/ヨルシカ【弾き語りカバー】,青い子 / AOIKO,2026-08-17 10:07:48+00:00,https://www.youtube.com/watch?v=MCkvbzDYSiY,MCkvbzDYSiY,UCOuF8HWq9_2xV3vVE6eKWRQ,PT4M47S,confirmed_music,music_channel,
だから僕は音楽を辞めた/ヨルシカ【弾き語りカバー】,青い子 / AOIKO,2026-08-17 10:08:18+00:00,https://www.youtube.com/watch?v=n1nVnd7qgO4,n1nVnd7qgO4,UCOuF8HWq9_2xV3vVE6eKWRQ,PT4M4S,confirmed_music,music_channel,
【Ado】ギラギラ,Ado,2026-08-17 14:00:42+00:00,https://www.youtube.com/watch?v=sOiMD45QGLs,sOiMD45QGLs,UCln9P4Qm3-EAY4aiEPmRwEA,PT4M37S,confirmed_music,music_channel,
Armored Core 20th Anniversary Special Disk 02: 12 - Mechanized Memories - in the end -,Zip,2026-08-17 14:34:06+00:00,https://www.youtube.com/watch?v=lBmPvWyQ-HY,lBmPvWyQ-HY,UChfSS7nboZSuf8D0MW9v6XA,PT5M28S,confirmed_music,music_channel,
Mechanized Memories,FreQuency - Topic,2026-08-17 14:39:34+00:00,https://www.youtube.com/watch?v=Wp3t9Nwjr_8,Wp3t9Nwjr_8,UCso8EafhT3TzkVYvT37lGag,PT4M29S,confirmed_music,music_channel,
ツユ - 過去に囚われている MV,ツユ,2026-08-17 14:43:14+00:00,https://www.youtube.com/watch?v=lGFEqEFJ410,lGFEqEFJ410,UCB2tP2QfRG7hTra0KTOtTBg,PT3M51S,confirmed_music,music_channel,
ツユ - 泥の分際で私だけの大切を奪おうだなんて MV,ツユ,2026-08-17 14:47:04+00:00,https://www.youtube.com/watch?v=M7FH1dL51oU,M7FH1dL51oU,UCB2tP2QfRG7hTra0KTOtTBg,PT3M14S,confirmed_music,music_channel,
【Ado】踊,Ado,2026-08-17 16:24:56+00:00,https://www.youtube.com/watch?v=YnSW8ian29w,YnSW8ian29w,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M29S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-17 16:25:43+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
Push The Feeling On - Nightcrawlers (Lyrics),TikTokPlay,2026-08-19 08:21:33+00:00,https://www.youtube.com/watch?v=JdcSszMwd5s,JdcSszMwd5s,UCQ860sU_MwT4JH7gkJUbwxw,PT4M4S,confirmed_music,music_channel,
奏  - スキマスイッチ (Cover) / VESPERBELL ヨミ,VESPERBELL_YM,2026-08-19 08:33:16+00:00,https://www.youtube.com/watch?v=-BYdGfsSrHA,-BYdGfsSrHA,UCREUB-PjfMdI0KziJy-u0TQ,PT5M30S,confirmed_music,music_channel,
【歌ってみた】喜劇 カバー 羊羊｜フルVer. #星野源 #SPY_FAMILY,羊羊🐏meimei,2026-08-19 08:38:48+00:00,https://www.youtube.com/watch?v=p_l3LANRAHU,p_l3LANRAHU,UCHT_vElA_6ERjOvRbww01dw,PT4M2S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-19 08:43:14+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
Why Do I (with Hatsune Miku),Set It Off,2026-08-19 08:46:49+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-19 08:49:25+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
【Ado】MIRROR,Ado,2026-08-19 08:51:21+00:00,https://www.youtube.com/watch?v=zsBBWBEZkFQ,zsBBWBEZkFQ,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M,confirmed_music,music_channel,
"Driving In My Car (Asgore Runs Over Dess), but Heavenly. Full version + Animation by @xmikamarble",MyaMusical,2026-08-19 21:01:01+00:00,https://www.youtube.com/watch?v=X0ScOY7XyuY,X0ScOY7XyuY,UCRHYD4nbTroozZ1DKRr9EXA,PT3M1S,probable_music,youtube_music_category_only,
